month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2025-01-31,2025-02-03,momentum,LS,SBSP3,,0.007244826248534742,0.0,-0.007244826248534742,90.93894623,Other
2025-01-31,2025-02-03,momentum,LS,SEQL3,S,0.0,-0.0067177497513208895,-0.0067177497513208895,2.63,Transportation Services
2025-01-31,2025-02-03,momentum,LS,SOJA3,S,-0.00658620568048613,-0.006717749751320892,-0.00013154407083476247,10.9,Agriculture & Fisheries
2025-01-31,2025-02-03,momentum,LS,SRNA3,S,-0.00658620568048613,-0.01343549950264178,-0.006849293822155652,6.51,Electric Power
2025-01-31,2025-02-03,momentum,LS,STBP3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,12.9303908,Transportation Services
2025-01-31,2025-02-03,momentum,LS,SYNE3,L,0.0210758581775556,0.021348263147082377,0.0002724049695267729,4.470456849,Other
2025-01-31,2025-02-03,momentum,LS,TGMA3,L,0.0,0.006352654656140409,0.006352654656140409,28.47087187,Transportation Services
2025-01-31,2025-02-03,momentum,LS,TTEN3,L,0.0,0.006352654656140409,0.006352654656140409,15.71480307,Agriculture & Fisheries
2025-01-31,2025-02-03,momentum,LS,UNIP6,S,-0.006586205680486127,-0.006717749751320892,-0.00013154407083476477,44.27984592,Chemical
2025-01-31,2025-02-03,momentum,LS,VALE3,S,-0.013654328849788311,-0.006717749751320892,0.006936579098467421,49.95867174,Mining
2025-01-31,2025-02-03,momentum,LS,VBBR3,L,0.013831031929020868,0.01365820751070188,-0.0001728244183189879,16.08006396,Oil & Gas
2025-01-31,2025-02-03,momentum,LS,VVEO3,S,-0.02024053453027444,-0.020153249253962672,8.72852763117669e-05,1.67,Trade
2025-01-31,2025-02-03,momentum,LS,YDUQ3,S,-0.007068123169302183,-0.0067177497513208895,0.0003503734179812941,9.714839849,Other
